Requested report - WIN WAVES
ORGANIZATION ID = 21FLPDEM MONITORING LOCATION ID - LOCATION NAME = 06-06 - Lake Tarpon Canal, Structure 
Report Run on SEPTEMBER 23, 2024 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPDEM"|"06-06"|"1541B"|"06062360852F"|"Field"|"09/18/2023 08:52:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.289"|"m"|""|""|""|"14378324"|"pH"|"6.81"|""|"SU"|""|""|""|""|""|"sufficient flow, dark tannic water, stratified salinity profile, alligator; light brown filter film, many dark particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062360852F"|"Field"|"09/18/2023 08:52:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.289"|"m"|""|""|""|"14378326"|"Specific Conductance"|"18698.6"|""|"umho/cm"|""|""|""|""|""|"sufficient flow, dark tannic water, stratified salinity profile, alligator; light brown filter film, many dark particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062360852F"|"Field"|"09/18/2023 08:52:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.289"|"m"|""|""|""|"14378327"|"Temperature, Water"|"27.44"|""|"deg C"|""|""|""|""|""|"sufficient flow, dark tannic water, stratified salinity profile, alligator; light brown filter film, many dark particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350921F"|"Field"|"07/24/2023 09:21:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.13"|"m"|""|""|""|"14376756"|"Temperature, Water"|"28.75"|""|"deg C"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350921F"|"Field"|"07/24/2023 09:21:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.13"|"m"|""|""|""|"14376753"|"pH"|"6.77"|""|"SU"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350921F"|"Field"|"07/24/2023 09:21:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.13"|"m"|""|""|""|"14376754"|"Salinity"|"5.11"|""|"PSU"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350921F"|"Field"|"07/24/2023 09:21:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.13"|"m"|""|""|""|"14376755"|"Specific Conductance"|"9186.9"|""|"umho/cm"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556429"|"Chlorophyll c"|"1.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556426"|"Chlorophyll a- corrected"|"17.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556427"|"Chlorophyll a- uncorrected"|"19.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556428"|"Chlorophyll b"|"0.5"|""|"ug/L"|"0.5"|"0.5"|"U"|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556433"|"Orthophosphate (P)"|"0.01"|""|"mg/L"|"0.01"|"0.04"|"U"|"Dissolved"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556430"|"Escherichia coli (MPN)"|"45"|""|"MPN/100 mL"|"1"|"1"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556431"|"Ammonia (N)"|"0.04"|""|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556432"|"Nitrate-Nitrite (N)"|"0.01"|""|"mg/L"|"0.01"|"0.04"|"U"|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556434"|"Pheophytin a"|"1.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556435"|"Nitrogen- Total Kjeldahl"|"0.86"|""|"mg/L"|"0.1"|"0.4"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556436"|"Phosphorus- Total"|"0.04"|""|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559433"|"Chlorophyll c"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556437"|"Residues- Nonfilterable (TSS)"|"3"|""|"mg/L"|"1"|"1"|""|"Total"|"E54357"|"J - Final dried residue < 2.5 mg and <1L filtered."|""
"21FLPDEM"|"06-06"|"1541B"|"06062311305S"|"Sample"|"01/23/2023 13:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.279"|"m"|""|""|""|"13556438"|"Turbidity"|"1.8"|""|"NTU"|"0.1"|"0.1"|""|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559430"|"Chlorophyll a- corrected"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559431"|"Chlorophyll a- uncorrected"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559432"|"Chlorophyll b"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559434"|"Escherichia coli (MPN)"|""|"Not Reported"|"MPN/100 mL"|"1"|"1"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559436"|"Nitrate-Nitrite (N)"|""|"Not Reported"|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559435"|"Ammonia (N)"|""|"Not Reported"|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559437"|"Orthophosphate (P)"|""|"Not Reported"|"mg/L"|"0.01"|"0.04"|""|"Dissolved"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559438"|"Pheophytin a"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559439"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|"mg/L"|"0.1"|"0.4"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559440"|"Phosphorus- Total"|""|"Not Reported"|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559441"|"Residues- Nonfilterable (TSS)"|""|"Not Reported"|"mg/L"|"1"|"1"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558033"|"Chlorophyll b"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245S"|"Sample"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13559442"|"Turbidity"|""|"Not Reported"|"NTU"|"0.1"|"0.1"|""|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558030"|"BOD"|""|"Not Reported"|"mg/L"|"0.5"|"2"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558031"|"Chlorophyll a- corrected"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558032"|"Chlorophyll a- uncorrected"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558034"|"Chlorophyll c"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558035"|"Escherichia coli (MPN)"|""|"Not Reported"|"MPN/100 mL"|"1"|"1"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558036"|"Ammonia (N)"|""|"Not Reported"|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558037"|"Nitrate-Nitrite (N)"|""|"Not Reported"|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558041"|"Phosphorus- Total"|""|"Not Reported"|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558038"|"Orthophosphate (P)"|""|"Not Reported"|"mg/L"|"0.01"|"0.04"|""|"Dissolved"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558039"|"Pheophytin a"|""|"Not Reported"|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558040"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|"mg/L"|"0.1"|"0.4"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558042"|"Residues- Nonfilterable (TSS)"|""|"Not Reported"|"mg/L"|"1"|"1"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062311000S"|"Sample"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13558043"|"Turbidity"|""|"Not Reported"|"NTU"|"0.1"|"0.1"|""|""|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245F"|"Field"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13554874"|"Salinity"|""|"Not Reported"|"PSU"|""|""|""|""|""|"not collected; no measured flow"|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245F"|"Field"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13554871"|"Dissolved Oxygen"|""|"Not Reported"|"mg/L"|""|""|""|""|""|"not collected; no measured flow"|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245F"|"Field"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13554872"|"Dissolved Oxygen Saturation"|""|"Not Reported"|"%"|""|""|""|""|""|"not collected; no measured flow"|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245F"|"Field"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13554873"|"pH"|""|"Not Reported"|"SU"|""|""|""|""|""|"not collected; no measured flow"|""
"21FLPDEM"|"06-06"|"1541B"|"06062321000F"|"Field"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13553878"|"Salinity"|""|"Not Reported"|"PSU"|""|""|""|""|""|"no flow; not collected"|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245F"|"Field"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13554875"|"Specific Conductance"|""|"Not Reported"|"umho/cm"|""|""|""|""|""|"not collected; no measured flow"|""
"21FLPDEM"|"06-06"|"1541B"|"06062331245F"|"Field"|"05/01/2023 12:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13554876"|"Temperature, Water"|""|"Not Reported"|"deg C"|""|""|""|""|""|"not collected; no measured flow"|""
"21FLPDEM"|"06-06"|"1541B"|"06062321000F"|"Field"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13553875"|"Dissolved Oxygen"|""|"Not Reported"|"mg/L"|""|""|""|""|""|"no flow; not collected"|""
"21FLPDEM"|"06-06"|"1541B"|"06062321000F"|"Field"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13553876"|"Dissolved Oxygen Saturation"|""|"Not Reported"|"%"|""|""|""|""|""|"no flow; not collected"|""
"21FLPDEM"|"06-06"|"1541B"|"06062321000F"|"Field"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13553877"|"pH"|""|"Not Reported"|"SU"|""|""|""|""|""|"no flow; not collected"|""
"21FLPDEM"|"06-06"|"1541B"|"06062321000F"|"Field"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13553879"|"Specific Conductance"|""|"Not Reported"|"umho/cm"|""|""|""|""|""|"no flow; not collected"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350918F"|"Field"|"07/24/2023 09:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.296"|"m"|""|""|""|"14376748"|"Salinity"|"1.09"|""|"PSU"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062321000F"|"Field"|"03/20/2023 10:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"13553880"|"Temperature, Water"|""|"Not Reported"|"deg C"|""|""|""|""|""|"no flow; not collected"|""
"21FLPDEM"|"06-06"|"1541B"|"06062371349F"|"Field"|"10/31/2023 13:49:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"14379527"|"Dissolved Oxygen"|"8.35"|""|"mg/L"|""|""|""|""|""|"Slow flow, tannic; green brown filter film, several small dark particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062371349F"|"Field"|"10/31/2023 13:49:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"14379528"|"Dissolved Oxygen Saturation"|"103.9"|""|"%"|""|""|""|""|""|"Slow flow, tannic; green brown filter film, several small dark particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062371349F"|"Field"|"10/31/2023 13:49:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"14379529"|"pH"|"8.11"|""|"SU"|""|""|""|""|""|"Slow flow, tannic; green brown filter film, several small dark particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062371349F"|"Field"|"10/31/2023 13:49:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"14379530"|"Salinity"|"0.99"|""|"PSU"|""|""|""|""|""|"Slow flow, tannic; green brown filter film, several small dark particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350918F"|"Field"|"07/24/2023 09:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.296"|"m"|""|""|""|"14376745"|"Dissolved Oxygen"|"6.79"|""|"mg/L"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350918F"|"Field"|"07/24/2023 09:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.296"|"m"|""|""|""|"14376746"|"Dissolved Oxygen Saturation"|"93.7"|""|"%"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350918F"|"Field"|"07/24/2023 09:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.296"|"m"|""|""|""|"14376747"|"pH"|"8.37"|""|"SU"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350918F"|"Field"|"07/24/2023 09:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.296"|"m"|""|""|""|"14376749"|"Specific Conductance"|"2166.6"|""|"umho/cm"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06062350918F"|"Field"|"07/24/2023 09:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.296"|"m"|""|""|""|"14376750"|"Temperature, Water"|"32.13"|""|"deg C"|""|""|""|""|""|"PCSO diver search team downstream, Slow flow, green brown; Thin green filter film, sparse small gray particles"|""
